name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV
大政絢,-2.4,-2.8,12.7,56.3,5,7897,5,81.0,0.29999999999999893,1.8999999999999986,10.3,53.5,10.6,55.4,5.0,115.0,3.0,0.0,75.0,1.0,3.0,76.0,3.166678837139895e-08,0.00013163715955600183,6.143133988980367,184462.52662032394,17.21625769224664,21453.665628613966,50712.60472678416,10951.37896697166,1027.8235640644311,32389.205883285485,108376,1684.7972210205323,2507.643732338667,240665.63920494396,504610.63261770044,21055.024166971158,2550.1189279065347,237733.3657149113,1419455.0
大森南朋,0.6,-3.6,15.9,75.8,8,161706,7,100.0,1.0,3.700000000000003,16.5,72.2,17.5,75.9,3.0,44.0,2.0,0.0,45.0,14.0,2.0,59.0,2.003780235855055e-08,0.00012059324368383234,8.226318970069768,200793.9673371669,19.5112040572683,72314.81569635916,168914.96185390383,34128.70306820527,3240.053377697051,105316.99285810381,370916,29013.04398903538,39685.96432005188,511088.65057084576,1069120.3481178225,34313.08122491088,4097.975710421389,499070.8105082073,3020710.0
大沢あかね,1.8,-5.7,8.1,82.3,15,26720,31,91.0,1.4000000000000004,1.1000000000000085,9.9,76.6,11.3,77.7,7.0,38.0,17.0,10.0,53.0,22.0,27.0,75.0,3.554410712023694e-10,2.133601612260121e-05,6.325368364960875,186974.40337538134,20.891569494086447,23409.910672579845,54839.033026361416,9881.375074686452,817.3705263944713,34165.959891269835,119327,4928.5967143903845,6668.0679858084495,121253.84943253195,257480.98385531508,8781.23389732493,895.7641691991391,125334.08329470218,701721.0
大沢たかお,2,0.9,18.2,78.4,6,16142,1,73.0,3.1999999999999993,3.9000000000000057,20.2,79.3,23.4,83.2,2.0,75.0,1.0,0.0,41.0,9.0,1.0,50.0,2.3157062454684527e-08,0.00026294883184929045,5.617411713556774,117215.12389989538,11.032366104810992,29990.213129350974,71968.8251921627,19281.234530627236,2488.3686819906607,48265.23614864632,149100,3861.2930203020137,7432.382531087715,362545.47847209073,747164.3939025486,24994.65562180835,2551.9166103285875,333009.6150405087,2184687.0
大泉洋,-1.6,0,52.4,95.9,6,54119,67,427.0,1.4000000000000057,-0.30000000000001137,50.8,95.9,52.2,95.6,97.0,547.0,60.0,4.0,365.0,34.0,64.0,399.0,2.6921066886174316e-07,0.006334532708712137,33.18358214559621,800217.9184997476,73.46838498364731,90223.61871675438,215018.25961045147,50899.71439989764,4743.558116895021,139827.7088555913,451025,8805.80986345594,16077.823488397189,615541.364501749,1295968.485778109,62846.65717182234,7256.018315214577,618530.9203262221,3612395.0
大竹しのぶ,-0.5,-1.3,21.2,93.3,8,22623,41,165.0,0.9000000000000021,-1.7000000000000028,20.7,92.0,21.6,90.3,53.0,156.0,35.0,3.0,115.0,26.0,38.0,141.0,5.293010807445035e-08,0.0007119341559586384,12.408391878963082,344218.27187811735,33.825428135609855,29372.326155571456,70391.16504706827,17346.720409151192,2469.0186148097227,47258.53822388613,146006,4804.5015184459635,9958.814593039555,214768.06372111323,449060.057218622,12122.593666841525,1158.2156332079135,208779.8775354186,1267398.0
大谷亮平,-0.6,9.2,15.6,62.1,10,60223,11,76.0,-1.6999999999999993,-1.5999999999999943,15.0,71.3,13.3,69.7,10.0,34.0,6.0,0.0,26.0,9.0,6.0,35.0,0.0,3.359802298437181e-05,5.259288287401465,135691.18331597417,13.837949302743445,29324.92195198975,68576.62586301063,11950.477631561796,661.8221594680015,42229.904087411174,149609,10230.548648252166,14162.618180857982,343349.13508217386,703274.9337972858,6040.121659763378,632.7640317853485,305872.28817207494,2079200.0
大谷翔平,14,4.5,45.5,92,3,84812,56,600.0,-3.700000000000003,0.5,59.5,96.5,55.8,97.0,129.0,823.0,53.0,2.0,490.0,97.0,55.0,587.0,1.3650576740394455e-07,0.09896860566097093,62.91843022803681,1745327.956241886,122.61023463677022,271164.36596622807,626723.0547346186,87379.85568908055,7936.209485651847,378954.5811751314,1404118,15227.706608271157,19923.451196374874,1344140.1742243539,2877190.98034199,183808.14879329555,20226.907740079725,1440965.8333786107,7712341.0
大野いと,0,-1.1,1.1,14.9,11,23840,2,19.0,0.7,0.1999999999999993,1.1,13.8,1.8,14.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,9.0,8.259944598772278e-09,1.0957609778254805e-05,2.089473351222356,26981.224772415037,3.7118621579914075,12656.357367353108,29682.529032089657,5614.775337893812,362.6184740226184,18452.078422169066,64415,4404.225193130173,6105.191300685236,134389.78576138223,282446.5583753328,9452.992629769868,666.550977512953,133250.54313796284,790097.0
天海祐希,5.1,-0.9,44.6,92.2,2,5621,2,79.0,0.6999999999999957,-0.29999999999999716,49.7,91.3,50.4,91.0,4.0,67.0,2.0,0.0,51.0,12.0,2.0,63.0,1.7811629294635117e-07,0.002395791303009672,5.649554008800842,127739.24257345195,10.954772730713028,50449.69148830176,119547.3273143105,25472.217062070205,2401.945576811214,76730.45391025288,253804,0,0,552049.0366247201,1146795.928814587,25087.138320774742,3649.9869230236804,523700.71069047815,3285976.0
天野ひろゆき,-1.9,-2,17.5,91.2,13,29871,25,56.0,0.20000000000000107,1.3999999999999915,15.6,89.2,15.8,90.6,33.0,49.0,20.0,4.0,38.0,7.0,24.0,45.0,1.0446742543443495e-07,0.00021798007267592994,5.008555755794338,126187.29930394515,12.41430896703908,22343.90334599939,53004.79002072256,11150.523720165369,766.9689357423755,33794.942622296614,112086,5616.662470540948,8191.098103608144,90853.12815378862,192014.26239175207,11968.932036856038,802.138427708751,92314.3800470523,530863.0
太田光,0.9,-3.4,19.6,94.9,10,30183,35,207.0,-7.0,0.5,20.5,91.5,13.5,92.0,-22.0,-115.0,11.0,22.0,55.0,125.0,33.0,180.0,3.542377254292074e-07,0.0009754097077415135,18.34631405491653,398864.1113873968,41.44471849852074,29283.077353547993,69137.3398817628,15239.671027778826,1097.7328217749068,43757.60179696913,148047,4442.9196581665865,5401.045664994605,243031.75689890684,506881.93981478555,16767.51849687975,1801.717235388689,234391.19017978798,1441069.0
奈緒,6.9,21,1.4,10.3,12,131397,89,350.0,5.0,7.800000000000001,8.3,31.3,13.3,39.1,146.0,594.0,80.0,8.0,315.0,22.0,88.0,337.0,9.563445960754924e-08,0.0006737333235170446,36.03120683509447,916007.9022999803,75.33027564225952,111181.93504724324,257800.76053399345,28774.903378573323,2585.4988468946203,156320.15217577497,571839,25392.91168188569,33622.67156877307,545142.1538807155,1132921.5152854747,35236.171196696436,3452.0750755114764,517680.4473559242,3247171.0
奥田瑛二,-0.3,-9.6,7.6,73.3,6,28434,10,51.0,-0.5999999999999996,1.3999999999999915,7.3,63.7,6.7,65.1,-1.0,-6.0,3.0,4.0,14.0,21.0,7.0,35.0,3.0125444806764353e-09,8.45093212879388e-05,3.577949930419256,81390.7684032759,7.925053003549855,34364.596862686914,84170.68538906879,30073.174799742883,3686.9823528250467,59162.77599672343,167075,5942.536305489273,8852.361745164362,204780.614277841,425824.3016582963,12132.6723996836,1078.2713697777028,194756.84621677577,1219924.0
奥貫薫,-1.4,-5.7,7.8,37,5,18354,5,19.0,0.0,0.3999999999999986,6.4,31.3,6.4,31.7,1.0,6.0,2.0,1.0,7.0,5.0,3.0,12.0,8.671580433055056e-09,5.02244091556267e-05,1.6325860090735496,34062.16035029175,3.4814791685517914,25130.57987319228,59169.08044308788,11699.908277492643,1745.7555620927242,38048.02591796001,127727,1429.4579077471797,4054.449962444831,137889.9057112222,288073.63784786616,9501.845316750456,1997.1862506391512,134823.89345003103,816339.0
妻夫木聡,-0.9,-3.7,29.9,90.8,8,158779,40,297.0,4.799999999999997,3.0,29.0,87.1,33.8,90.1,53.0,289.0,38.0,0.0,207.0,37.0,38.0,244.0,2.8053464036226914e-07,0.001357552525098554,21.74409832465491,517887.8196329034,51.65333652488368,81430.31693452269,196509.03438292013,55707.09824033767,3589.2012308676735,129904.65170229695,400488,31670.573869660435,48592.89405865589,337320.20265495114,700836.6603018095,17732.79830114994,4014.2497982550403,322115.65032705176,2009403.0
宇多田ヒカル,-0.7,-1,39.8,94.5,5,49336,17,182.0,0.3999999999999986,1.4000000000000057,39.1,93.5,39.5,94.9,10.0,264.0,10.0,6.0,154.0,22.0,16.0,176.0,0.0,0.00028646434571899326,16.17341869614227,297174.1679031576,27.258151198399077,78517.45569900294,186756.8663137999,45270.53260181862,3714.7232578073126,120603.80761987723,393671,6343.727211091082,7471.883637752468,565948.1753442951,1182535.3805011997,30947.156968847477,3328.3820603696067,548989.2957720907,3345145.0
宇梶剛士,-0.2,-1.3,17.9,81.1,2,8388,3,51.0,-2.799999999999999,1.2999999999999972,17.7,79.8,14.9,81.1,4.0,25.0,2.0,0.0,20.0,6.0,2.0,26.0,9.640624097519551e-08,0.0003100974671966598,4.682546716481704,113735.81829565171,8.321447584831787,35390.53148865953,83550.5092741644,16983.61585310978,1971.3842782405134,53576.883231524494,178976,2054.8116942259508,4541.664402906612,310341.2784245861,652260.7317252719,29962.381235989087,5198.914481290489,311291.41551512986,1825918.0
安めぐみ,0.6,-7.9,11.3,81.4,11,12005,26,62.0,-0.40000000000000036,-0.20000000000000284,11.9,73.5,11.5,73.3,5.0,6.0,9.0,5.0,16.0,11.0,14.0,27.0,6.091696773392917e-09,5.643818290586626e-05,5.115227629438664,125018.32815836367,12.53175123723026,10276.565639288712,24360.392564581267,5235.708501049992,403.4806507549769,15556.459743346568,51642,2006.5506939875286,3023.106912526671,81832.6178134679,169940.81056596854,3456.5570793911224,452.84723828178784,77448.19056759607,487302.0
安田成美,2,-6.4,15.2,76.1,3,5232,3,54.0,0.0,0.0,17.2,69.7,17.2,69.7,-2.0,-12.0,0.0,1.0,9.0,20.0,1.0,29.0,3.706877859378058e-08,0.00021414735960550684,5.977238101435701,80295.97521696743,9.015070247461848,17492.178820763147,41544.87773317811,9330.276509725405,1132.3913116940612,27069.887674292513,87899,1248.3493513488966,1798.2401705807797,180079.31180592556,378299.4537235721,11272.966171052829,867.1639097461975,178194.190701304,1057308.0
安田章大,-0.4,1.9,7.8,55.8,10,39428,44,186.0,-0.9000000000000004,-2.8000000000000043,7.4,57.7,6.5,54.9,40.0,162.0,33.0,8.0,118.0,26.0,41.0,144.0,2.7094609555793304e-08,5.512313654208941e-05,12.714065670696948,266007.11954088934,29.292475371946775,25339.811066586102,61225.123058212455,17575.807816714736,970.0167245763607,40440.0626424834,124289,6225.3248662057695,9883.245030719476,216120.2677590796,445409.50243577256,9209.233774557499,783.329681317098,197858.12273411572,1299801.0
安田美沙子,1.6,-7.3,9,74,16,30926,37,90.0,-1.799999999999999,-1.4000000000000057,10.6,66.7,8.8,65.3,49.0,107.0,33.0,1.0,75.0,4.0,34.0,79.0,1.6790730283969643e-08,4.1786086713609196e-05,5.538482933706938,169214.84329304984,18.755609786371615,18274.00447812529,43886.050221484285,12499.154391630513,753.5356514377114,28699.239400470684,90570,5850.957575542681,8854.711304364806,130342.65453920225,274718.9242446108,13418.955344818463,1958.1550912232062,131909.35600687074,764561.0
安田顕,1.4,5.5,26,74.5,9,51778,25,153.0,5.0,1.9000000000000057,27.4,80.0,32.4,81.9,26.0,182.0,15.0,1.0,107.0,10.0,16.0,117.0,1.0662322141088874e-07,0.0014299919541269901,12.323910562527008,277147.6174114666,27.957590838592083,61066.130617083014,144936.55420190823,30442.03006643039,2953.9350975284096,93330.4063693101,306471,8077.21518866119,13897.639960347915,371714.51481342554,776511.057788951,19957.441815002356,2105.902873080156,360223.4585071318,2199589.0
安藤サクラ,1.9,-0.1,18.1,65.8,8,119732,55,222.0,5.300000000000001,8.099999999999994,20.0,65.7,25.3,73.8,97.0,356.0,52.0,2.0,204.0,9.0,54.0,213.0,9.349534365541938e-08,0.0031607289851263228,21.44678500068438,575061.2927167552,56.498153613680564,117033.55194091346,295595.5278810536,144107.7899750457,17396.83873599584,222258.22305755148,549165,22249.650761814242,35474.615239615436,632575.7335496255,1313036.905508335,35303.87875559092,3353.1550293430873,597355.9083033416,3777664.0
安達祐実,2.8,-3,18.4,91,7,53268,22,214.0,2.0,-1.2999999999999972,21.2,88.0,23.2,86.7,15.0,192.0,16.0,3.0,150.0,31.0,19.0,181.0,3.695866790552172e-07,0.005993205698068027,16.024493118152808,385631.69263263646,40.78996416197223,51011.08952348414,119274.40545475027,20410.60301122589,2551.0034708373923,74868.63898758659,260836,10238.096739018405,15478.0291499193,352812.90630911966,734000.7370087537,21241.032410574655,2299.806556068732,336613.5661785081,2100037.0
室井滋,-0.1,-4.4,19.6,83.9,6,15491,0,0.0,2.3000000000000007,-0.9000000000000057,19.5,79.5,21.8,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154097795530652e-261,2.2112786833188212e-05,0,0,0,17216.907930270827,40445.879146151405,7501.259418723835,829.4235169512042,25581.51070656121,87511,3064.3742576098853,4948.683989224743,110038.57574590646,227900.38691816322,6206.74830458958,691.2513163438961,103074.47441602759,658323.0
宮崎美子,-2.3,-2.5,26.5,91,6,9626,4,54.0,4.300000000000001,-0.4000000000000057,24.2,88.5,28.5,88.1,6.0,21.0,4.0,0.0,24.0,11.0,4.0,35.0,7.603962294777772e-13,0.0001616761541036164,5.203358227328944,87361.99113660945,9.574728000636645,16201.971421322942,38457.23730778184,9017.617371029215,878.6242900729837,24851.94796914741,81474,1698.4263403208295,2276.862985372336,267073.7492446565,555348.7304219289,11551.380434506103,1128.1510219300608,253687.07484879997,1586168.0
宮川大輔_(タレント),-0.9,-1.6,31.3,96.3,6,16920,14,83.0,0.8000000000000007,0.5,30.4,94.7,31.2,95.2,11.0,71.0,8.0,2.0,57.0,13.0,10.0,70.0,0.0,0,6.789711311095792,162741.2877725059,16.91621923276669,24056.70482489845,58415.23626365008,18568.34220001698,2652.9438138841333,40553.87175822837,118288,2553.9494503023425,3677.8312977138685,193344.24245674151,402243.9718870327,11895.864387871123,1777.9230450843374,184973.57855926306,1150587.0
宮本信子,-0.2,-6.6,11.9,58.1,9,38914,14,62.0,-0.5,-1.2000000000000028,11.7,51.5,11.2,50.3,13.0,36.0,10.0,2.0,33.0,10.0,12.0,43.0,0.0,3.1457244975620056e-06,5.12028269588771,109553.49956643497,9.506611222854907,27138.692164675682,64435.97690758212,15851.20960835683,1233.816990903997,41414.4861920202,136416,5668.909425989656,7363.676748487863,94303.44058835585,197799.76192618048,8241.018479623981,766.521689281074,93044.09977017867,555814.0
宮根誠司,-2.8,-3.4,9,90.1,7,8344,6,56.0,-0.7000000000000002,2.8999999999999915,6.2,86.7,5.5,89.6,-9.0,-39.0,0.0,5.0,12.0,38.0,5.0,50.0,1.779132781926773e-09,4.995836845295832e-05,5.196105899907637,163747.0976229342,13.66080192399996,17053.962464115095,40331.851263907774,8362.496882598727,1139.38529067425,26131.12000062464,86138,1878.52754655534,4179.227131845394,138109.00129026794,287284.97163917247,9617.825802290174,1235.0677781859924,132009.43573051871,822148.0
宮沢りえ,3.7,-4.8,17.9,90.8,7,36499,31,126.0,0.8999999999999986,-0.9000000000000057,21.6,86.0,22.5,85.1,20.0,131.0,21.0,8.0,100.0,16.0,29.0,116.0,6.392139361536888e-08,0.00037497756589484707,10.733065749863249,251424.1439305927,24.001526024526072,58966.67530725611,139548.86705947568,31855.805070979415,3160.9306780229567,89615.38006014774,297765,4829.272515865372,6652.765072748243,486231.9701502658,1022564.832988672,27867.422926015122,2756.071963838317,483672.17646058183,2846431.0
宮沢氷魚,7.4,19.2,1.4,20.4,14,142416,88,281.0,1.299999999999999,7.299999999999997,8.8,39.6,10.1,46.9,135.0,376.0,74.0,10.0,212.0,38.0,84.0,250.0,0.0,3.738239066880643e-05,28.102653250487073,602136.2922215287,57.88748438564956,101830.64728887183,237585.239754793,43844.215276555966,6020.288935822887,149247.53646732384,523476,22070.916807882022,32262.022747758336,727809.7682072885,1528564.7121953247,141270.67768262708,10107.507995721855,724949.477237825,4314877.0
宮澤エマ,4.4,3.5,2.1,31,18,263163,59,118.0,1.5999999999999996,1.3999999999999986,6.5,34.5,8.1,35.9,97.0,185.0,53.0,1.0,107.0,4.0,54.0,111.0,0.0,0.0009288223289147856,10.246093038416289,307293.2015820365,27.14265005859969,147023.88913880254,347376.24023903644,65980.62187159955,8008.154556808445,222963.38570329422,742003,54413.953527656224,85084.4367678006,477778.89505406714,1019231.470608562,42911.62640321354,7080.818029792898,506164.38994578057,2747179.0
宮﨑あおい,-2.7,-7,28,88.8,8,41860,8,63.0,-1.4000000000000021,0.29999999999999716,25.3,81.8,23.9,82.1,5.0,44.0,4.0,0.0,35.0,6.0,4.0,41.0,1.5579917182450202e-07,0.001560076006134014,5.837107207738985,114349.01285925735,9.900071051820651,58081.211364115166,137692.43618427956,30776.0405495992,2835.254509412287,88475.044846642,292237,9312.565789663506,15225.552820457151,320217.8777232987,682080.0394600079,25843.045238051793,3331.641214892569,335869.93018659815,1843673.0
富田靖子,1.6,-7.6,8.3,65.1,8,47524,10,44.0,-1.5999999999999996,-2.5,9.9,57.5,8.3,55.0,8.0,18.0,7.0,1.0,18.0,5.0,8.0,23.0,3.7990670758716944e-08,0.0001154651857360021,4.015608540607596,65714.24073994152,7.961272542212095,25600.177957493575,59243.720958639686,6949.351862771045,616.4840857573851,35797.8308689911,132077,9258.55102407216,11981.449264498922,197322.50039727078,406231.3777986259,11525.678912188736,1184.1329245938098,180272.42888290423,1190188.0
寺島しのぶ,-1.6,-6,9.7,77.5,13,107932,88,225.0,5.200000000000001,1.4000000000000057,8.1,71.5,13.3,72.9,47.0,95.0,53.0,27.0,116.0,70.0,80.0,186.0,4.8118944444823856e-08,0.00037503927477485865,19.82271421354326,500996.8544706506,50.29398297344978,58057.35744791636,135841.53390670932,17270.722813513643,1715.5294973238754,84234.49496888947,295322,14196.679973657003,20865.667967626494,217632.23295950872,459952.4660751576,27626.702366821406,1756.8881624248452,220978.14419362112,1271571.0
寺島進,-5.1,5.5,25.3,76.6,5,8892,8,53.0,0.6999999999999993,2.0,20.2,82.1,20.9,84.1,10.0,39.0,5.0,0.0,27.0,5.0,5.0,32.0,9.460189343056312e-08,0.00021154680458548747,4.390098222403088,99665.50815385582,10.316107572342068,17414.659494646414,42266.873618804166,14014.353932012116,1446.5824178906412,28858.545503306388,85562,1650.299780082318,2870.889594081653,143470.08055275586,298923.6685886198,8013.923389744767,782.2563283459489,137549.57419758654,851656.0
寺田心,-2.2,7.2,14.9,80.2,15,129879,63,121.0,0.20000000000000107,-1.7000000000000028,12.7,87.4,12.9,85.7,97.0,71.0,57.0,3.0,68.0,33.0,60.0,101.0,1.8198672760576325e-08,0.00179521353406201,12.232703459502023,279574.6503403307,29.190859812423295,59240.11317950241,137236.51378428537,17938.476972753844,662.2437318576787,82330.58108515461,305092,23483.061232967986,31797.143500980692,339879.4408188474,706506.3301123901,18732.95195284777,1832.1333050755993,322889.256602212,2023584.0
寺脇康文,1.2,-4.1,16.1,80.7,12,57093,29,107.0,2.3000000000000007,4.1000000000000085,17.3,76.6,19.6,80.7,67.0,244.0,26.0,2.0,101.0,4.0,28.0,105.0,8.612256203679695e-08,0.0002757351166042901,8.253444228419696,223950.6506587887,22.960731538003675,42653.58971899208,99210.94370014938,14000.743544700463,847.9212674238647,60356.32461517522,218768,10102.944920447004,13351.558780448184,144086.23928332614,307428.8135492938,22824.339062316838,1450.4411795202163,151883.6705056755,832828.0
小倉優子,-7.8,-6,19.1,90.1,10,20451,19,93.0,-1.4000000000000004,-0.19999999999998863,11.3,84.1,9.9,83.9,20.0,33.0,14.0,4.0,53.0,37.0,18.0,90.0,1.820539606782236e-08,0.00013785052237580474,7.168640051606098,192758.84100987768,17.631839910754167,21261.25381991811,50140.136472099184,10282.220478507312,1024.645183635096,31901.003320764074,107670,4409.950463227971,6674.11637092324,282554.2536036871,606084.7734057632,67956.50528678743,14023.486792103828,314250.6378890227,1633005.0
小宮浩信,-1.1,2.3,11.5,70.1,10,10622,9,56.0,0.1999999999999993,3.5,10.4,72.4,10.6,75.9,5.0,6.0,5.0,3.0,26.0,23.0,8.0,49.0,0.0,2.3794291743789234e-06,4.575956199123664,109655.13223976482,13.01545144062765,10947.36949357739,25952.522881862533,5806.345700011837,520.9983365283218,16659.76088750316,55090,1606.229000324021,2133.543242293594,142560.51143856224,297559.4431586628,9780.217041306172,731.0397625859014,137609.1486514792,844833.0
小峠英二,4,1,28,93.3,11,23947,9,52.0,2.200000000000003,1.1000000000000085,32.0,94.3,34.2,95.4,2.0,44.0,3.0,2.0,34.0,5.0,5.0,39.0,5.687195242679659e-08,0.0004543997620636771,5.331034916392688,91932.04444017485,10.631977016443509,30105.954719808797,71435.25855705651,16688.674665131122,1566.0914196271206,46056.904079932,151435,3468.297716293348,6064.382351326371,242637.0384242461,506950.114154815,16467.446049489045,1952.3432220427544,235804.97650985114,1435552.0
